time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,-0.290049628273,0.19027086356,13.9016760248,0.0298052478103,0.0797056229785,0.0,-0.587075563025,0.366721250039,3.76663734334,-0.0027929605033,0.0353966608138,0.0,414.0631316832127,413.6137587221135,414.66631675105094,415.1525448602718
1.9800000000000013,-0.326728277994,0.212809523292,14.1280813185,0.0292190169535,0.081644985538,0.0,-0.635727881959,0.384535001237,3.78013032556,-0.0298064005317,0.0253319660727,0.0,424.64240186034306,423.77852462669915,424.18564722793946,421.8593796561741
2.0400000000000014,-0.36656000264,0.236470515143,14.357722632,0.0272207122561,0.0834526700371,0.0,-0.69214420184,0.403961692325,3.8742376337,-0.0414259537252,0.0383143082574,0.0,448.9992547073053,450.0516024198282,450.2628023335499,449.3212733233499
2.1000000000000014,-0.409830821549,0.261256818472,14.5931564696,0.0244647405844,0.0863481529672,0.0,-0.750461707265,0.421970231017,3.97318053924,-0.0569522324588,0.0630439482331,0.0,450.2336240816156,452.2314163044196,453.17311069549623,451.9220077689398
2.1600000000000015,-0.456530931216,0.287025397866,14.8329676981,0.0206570648549,0.0902740761389,0.0,-0.806561692179,0.436638059422,4.02031650406,-0.0814880525335,0.0698230753401,0.0,435.62941785542114,436.1991982527379,437.78644779081304,435.7366859890521
2.2200000000000015,-0.506794312719,0.313621265773,15.0769031564,0.0160686643138,0.0951879367347,0.0,-0.869323752743,0.449403982946,4.11048576129,-0.0679716926042,0.0989601771651,0.0,449.6250816432627,451.98469990390294,449.4831853521992,450.57270200378383
2.2800000000000016,-0.560613741063,0.340841024297,15.3229602605,0.0119212304706,0.101327124056,0.0,-0.925177779135,0.457570233513,4.09141619119,-0.0715327297768,0.108306021919,0.0,415.3661818277211,416.19489083718315,416.07576092762145,415.7598614805016
2.3400000000000016,-0.61827794785,0.368520094198,15.5716098633,0.00770710284021,0.108094834032,0.0,-0.997608775175,0.464619390054,4.19641979672,-0.0677608196934,0.120522400128,0.0,455.3414935017523,456.3286905295866,455.7664069532343,456.0641656918683
2.4000000000000017,-0.680881414859,0.39656265791,15.8306290744,0.00328434890803,0.115130138309,0.0,-1.08995184499,0.469606030504,4.43650434987,-0.0895723134991,0.109762344788,0.0,497.2148107601379,496.4365212568402,497.4929508123308,495.88940974678815
2.4600000000000017,-0.7485091605,0.42477399613,16.0981270062,6.28064156674,0.121975281051,0.0,-1.16492020568,0.470249543024,4.47980758549,-0.119917141011,0.121564451876,0.0,439.4077749962339,440.3968451450181,440.7862494251232,438.2622936137359
2.520000000000002,-0.820772571138,0.452905905024,16.3682366075,6.2735707711,0.129262811984,0.0,-1.24452577063,0.466808512195,4.52353736415,-0.11400095947,0.12124701288,0.0,440.5569858410188,440.5442072504412,440.1768962424794,440.65365002009656
2.580000000000002,-0.897978603777,0.480695420037,16.641149229,6.266945644,0.136439591199,0.0,-1.32967059278,0.458871936543,4.57319896481,-0.104080480461,0.116130059684,0.0,443.55653027724344,443.14896869764897,442.3501512288526,443.1555394356269
2.640000000000002,-0.981074937771,0.507802644129,16.9216579102,6.26083495763,0.143103507081,0.0,-1.44089725188,0.443992935952,4.77605823529,-0.0977145042827,0.0982955952931,0.0,490.60904325482323,489.2924790727696,490.1678551214854,490.6328185514766
2.700000000000002,-1.06991658253,0.534049192474,17.2068417868,6.25581209146,0.148904273457,0.0,-1.52099864361,0.430457671241,4.73012436031,-0.0647724724117,0.0932364393163,0.0,415.610293040271,415.1752614493654,412.19107702683266,415.08562877644783
2.760000000000002,-1.16420284622,0.55930706461,17.4928334255,6.25248364359,0.154712280311,0.0,-1.62239766583,0.411136118754,4.80244804604,-0.0414260187495,0.103110025115,0.0,452.39141738711714,453.19361557576354,452.3284773859879,454.20276006950064
2.820000000000002,-1.26450979871,0.583381328584,17.7819699811,6.24965320373,0.160767688138,0.0,-1.72171733759,0.391109513375,4.83510960888,-0.0622942964322,0.0961504479185,0.0,441.3844964568994,440.81854795216645,442.7554986465081,441.0335324882512
2.880000000000002,-1.37055916669,0.606267493434,18.0710076314,6.24581085488,0.166390902482,0.0,-1.81376587551,0.371453295649,4.7994562947,-0.0677776496118,0.0883576189472,0.0,419.67067479113354,419.0016036091785,420.30017016694694,419.82131884111845
2.940000000000002,-1.48208683852,0.627942277549,18.3570478907,6.24151355891,0.17137615366,0.0,-1.90428757832,0.350711797596,4.73532266387,-0.0806952696609,0.0696338576067,0.0,410.91966715267364,409.2623491753195,410.47767382346035,409.32502588508993
3.000000000000002,-1.59936719457,0.648244759351,18.6406009323,6.23648741643,0.17539023092,0.0,-2.00543864801,0.325625655634,4.71635241081,-0.090755583648,0.0607868753251,0.0,425.70892012766507,424.9546594980565,425.3837885459018,424.51514367171626
3.0600000000000023,-1.72325675557,0.666831347429,18.9256112838,6.23178987392,0.179214340903,0.0,-2.12454813734,0.293465262463,4.78350677021,-0.0608375184289,0.0690589245905,0.0,452.5629517176512,453.2312282936279,452.4343390544651,454.83189432778
3.1200000000000023,-1.85401501589,0.683507233591,19.2126377586,6.22881741935,0.183170237605,0.0,-2.23443863091,0.26212717457,4.78384385833,-0.0332820097082,0.0588039945754,0.0,433.05562474963534,432.19535781184493,431.8763742763437,434.1928378344875
3.1800000000000024,-1.99235355291,0.697989122083,19.5045479866,6.226437318,0.187291093465,0.0,-2.3771669683,0.2204208045,4.94554519504,-0.0572066970036,0.0833895579252,0.0,481.5716798474556,483.43102273474005,485.38254933591224,483.58271677840963
